Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Үнэ
Паркет,Тагтгүй,2014,Байхгүй,Вакум,7,Бүргэд,54.6м²,1,Лизинггүй,Баянгол,2,10-рхороолол,"2,1сая"
Паркет,1тагттай,1988,Байхгүй,Вакум,9,Бүргэд,88.0м²,4,Лизинггүй,Баянзүрх,5,13-рхороолол,160сая
Паркет,3+тагттай,2021,Байгаа,Вакум,16,Бүргэд,148.0м²,15,Лизинггүй,Хан-Уул,8,19-рхороолол,"2,4сая"
Паркет,1тагттай,2017,Байхгүй,Вакум,12,Бүргэд,54.0м²,5,Хувьлизингтэй,СонгиноХайрхан,3,Толгойт,"1,45сая"
Паркет,1тагттай,2021,Байгаа,Вакум,15,Бүргэд,47.98м²,8,Банкнылизингтэй,Сүхбаатар,3,100айл,"2,35сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,10,Төмөр,82.22м²,3,Лизинггүй,Хан-Уул,6,Яармаг,210сая
Паркет,1тагттай,2020,Байхгүй,Вакум,15,Бүргэд,52.0м²,4,Лизинггүй,Хан-Уул,2,Нисэх,"1,75сая"
Паркет,1тагттай,2016,Байгаа,Вакум,9,Төмөр,68.0м²,3,Лизинггүй,Хан-Уул,3,Нисэх,"123,5сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,145.0м²,1,Лизинггүй,Хан-Уул,4,Яармаг,"420,8сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,6,Бүргэд,50.45м²,5,Лизинггүй,Баянзүрх,4,13-рхороолол,115сая
Паркет,1тагттай,2017,Байхгүй,Вакум,16,Бүргэд,102.0м²,3,Лизинггүй,Хан-Уул,3,RomanaResidence,358сая
Паркет,2тагттай,2021,Байхгүй,Вакум,10,Бүргэд,74.55м²,3,Лизинггүй,Хан-Уул,4,Яармаг,"171,5сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,56.15м²,4,Лизинггүй,Хан-Уул,3,Яармаг,130сая
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Бүргэд,118.0м²,13,Хувьлизингтэй,Сүхбаатар,5,Бусад,511сая
Паркет,1тагттай,2020,Байгаа,Вакум,16,Бүргэд,112.0м²,6,Лизинггүй,Хан-Уул,4,RiverGarden,620сая
Паркет,1тагттай,2018,Байхгүй,Вакум,12,Бүргэд,31.1м²,10,Банкнылизингтэй,СонгиноХайрхан,1,21-рхороолол,"53,5сая"
Паркет,1тагттай,2021,Байгаа,Вакум,15,Бүргэд,41.21м²,8,Банкнылизингтэй,Сүхбаатар,3,100айл,"2,35сая"
Мод,1тагттай,1988,Байхгүй,Мод,6,Төмөр,32.0м²,5,Лизинггүй,Баянгол,2,Төмөрзам,60сая
Паркет,1тагттай,2021,Байгаа,Вакум,15,Бүргэд,44.7м²,5,Банкнылизингтэй,Сүхбаатар,3,100айл,"2,35сая"
Паркет,1тагттай,2013,Байхгүй,Төмөрвакум,17,Төмөрвакум,60.0м²,17,Лизинггүй,Сүхбаатар,3,"40,50мянгат",174сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Төмөр,75.0м²,8,Лизинггүй,Хан-Уул,3,Яармаг,"1,65сая"
Паркет,1тагттай,2019,Байхгүй,Төмөрвакум,9,Бүргэд,54.0м²,5,Банкнылизингтэй,Хан-Уул,3,Нисэх,"89,1сая"
Чулуу,2тагттай,1993,Байхгүй,Мод,9,Бүргэд,94.0м²,8,Лизинггүй,Сүхбаатар,4,11-рхороолол,145сая
Паркет,2тагттай,1992,Байхгүй,Вакум,9,Бүргэд,94.0м²,1,Лизинггүй,Сүхбаатар,4,11-рхороолол,200сая
Паркет,1тагттай,1985,Байхгүй,Вакум,5,Бүргэд,60.0м²,5,Лизинггүй,Сүхбаатар,4,Багатойрог,114сая
Паркет,1тагттай,2010,Байхгүй,Вакум,5,Бүргэд,30.0м²,4,Лизинггүй,Баянзүрх,2,14-рхороолол,58сая
Ламинат,1тагттай,2021,Байгаа,Вакум,13,Вакум,35.9м²,6,Хувьлизингтэй,Чингэлтэй,2,Баянбүрд,"64,26сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Вакум,45.78м²,7,Лизинггүй,Баянзүрх,2,Сансар,"1,55сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,15,Бүргэд,48.81м²,13,Лизинггүй,Сүхбаатар,3,Дөлгөөннуур,"97,6сая"
Паркет,1тагттай,1992,Байхгүй,Вакум,9,Бүргэд,60.0м²,8,Лизинггүй,Баянзүрх,5,15-рхороолол,85сая
Паркет,1тагттай,2011,Байхгүй,Вакум,5,Бүргэд,42.7м²,4,Лизинггүй,СонгиноХайрхан,2,21-рхороолол,60сая
Паркет,3+тагттай,2018,Байгаа,Вакум,13,Бүргэд,108.0м²,1,Лизинггүй,Хан-Уул,4,RiverGarden,378сая
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,53.0м²,11,Лизинггүй,Чингэлтэй,2,Бусад,"1,5сая"
Паркет,1тагттай,2021,Байгаа,Вакум,13,Бүргэд,43.5м²,10,Хувьлизингтэй,Чингэлтэй,2,Баянбүрд,"68,09сая"
Паркет,2тагттай,2011,Байхгүй,Вакум,10,Бүргэд,96.28м²,3,Лизинггүй,Хан-Уул,4,UBTown,178сая
Паркет,1тагттай,2021,Байхгүй,Вакум,10,Бүргэд,80.0м²,9,Лизинггүй,Хан-Уул,6,Яармаг,"229,6сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,26.0м²,3,Банкнылизингтэй,Баянгол,2,Бусад,"2,1сая"
Паркет,1тагттай,2021,Байгаа,Вакум,12,Бүргэд,89.73м²,10,Лизинггүй,Хан-Уул,3,Яармаг,170сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,43.46м²,4,Лизинггүй,Хан-Уул,2,Нисэх,"98,04сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,13,Бүргэд,48.7м²,12,Лизинггүй,Сүхбаатар,3,11-рхороолол,90сая
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,54.0м²,11,Лизинггүй,Сүхбаатар,4,100айл,87сая
Паркет,2тагттай,2014,Байхгүй,Вакум,14,Бүргэд,54.0м²,8,Лизинггүй,Баянгол,3,10-рхороолол,103сая
Паркет,1тагттай,2007,Байхгүй,Вакум,16,Бүргэд,90.0м²,7,Лизинггүй,Баянгол,4,Богд-Ар,180сая
Мод,2тагттай,2000,Байхгүй,Мод,9,Бүргэд,80.0м²,2,Лизинггүй,Баянгол,4,10-рхороолол,125сая
Ламинат,2тагттай,2016,Байхгүй,Вакум,16,Бүргэд,60.4м²,15,Лизинггүй,Хан-Уул,3,Яармаг,125сая
Паркет,1тагттай,2010,Байхгүй,Вакум,12,Бүргэд,45.0м²,2,Лизинггүй,Хан-Уул,2,Хос-Өргөө,68сая
Паркет,2тагттай,2018,Байгаа,Вакум,16,Бүргэд,230.0м²,5,Лизинггүй,Хан-Уул,6,BellaVista,5сая
Паркет,2тагттай,2021,Байхгүй,Вакум,16,Бүргэд,92.55м²,6,Лизинггүй,Хан-Уул,4,Нисэх,"148,08сая"
Паркет,2тагттай,2013,Байгаа,Вакум,12,Бүргэд,105.74м²,4,Лизинггүй,Хан-Уул,6,Зайсан,200сая
Паркет,1тагттай,2016,Байгаа,Төмөрвакум,15,Төмөрвакум,106.0м²,7,Лизинггүй,Баянзүрх,4,Олимпхотхон,"2,7сая"
Паркет,1тагттай,2017,Байгаа,Вакум,3,Бүргэд,100.0м²,3,Лизинггүй,Хан-Уул,4,Яармаг,145сая
Паркет,2тагттай,2014,Байхгүй,Вакум,15,Төмөрвакум,236.0м²,12,Лизинггүй,Хан-Уул,8,Зайсан,1150
Паркет,Тагтгүй,2020,Байхгүй,Вакум,15,Бүргэд,67.0м²,6,Лизинггүй,Хан-Уул,2,Зайсан,4сая
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,75.0м²,12,Лизинггүй,Хан-Уул,3,Бусад,"2,9сая"
Паркет,2тагттай,2019,Байхгүй,Вакум,17,Бүргэд,139.0м²,16,Лизинггүй,Баянзүрх,5,Бусад,"1,8сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,103.0м²,9,Лизинггүй,Хан-Уул,5,Бусад,2сая
Паркет,1тагттай,2017,Байхгүй,Вакум,9,Төмөрвакум,37.11м²,9,Лизинггүй,Баянзүрх,3,Сансар,75сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,39.02м²,6,Хувьлизингтэй,Хан-Уул,2,Нисэх,"77,65сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,44.29м²,8,Лизинггүй,Баянзүрх,2,Бусад,"91,5сая"
Паркет,1тагттай,1988,Байхгүй,Вакум,5,Төмөр,39.0м²,5,Лизинггүй,Баянзүрх,4,Сансар,95сая
Паркет,1тагттай,2021,Байхгүй,Вакум,9,Бүргэд,42.0м²,2,Банкнылизингтэй,Налайх,2,Бусад,"1,3сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,14,Бүргэд,43.0м²,6,Лизинггүй,Хан-Уул,2,Алтайхотхон,78сая
Паркет,1тагттай,2020,Байхгүй,Вакум,24,Бүргэд,78.44м²,16,Лизинггүй,Сүхбаатар,3,5-рхороолол,380сая
Паркет,1тагттай,2007,Байхгүй,Вакум,6,Бүргэд,70.0м²,3,Лизинггүй,Сүхбаатар,4,5-рхороолол,180сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,56.0м²,7,Лизинггүй,Баянгол,3,Бусад,95сая
Паркет,1тагттай,2014,Байхгүй,Вакум,9,Бүргэд,110.0м²,6,Лизинггүй,Баянзүрх,5,Бусад,209сая
Паркет,1тагттай,2016,Байхгүй,Вакум,9,Бүргэд,107.0м²,3,Лизинггүй,Хан-Уул,4,Бусад,300сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,56.0м²,7,Лизинггүй,Баянгол,3,Бусад,95сая
Паркет,1тагттай,2020,Байхгүй,Вакум,13,Бүргэд,69.76м²,5,Лизинггүй,Хан-Уул,5,Яармаг,"1,7сая"
Паркет,1тагттай,1980,Байхгүй,Вакум,4,Бүргэд,56.0м²,3,Лизинггүй,Баянзүрх,3,15-рхороолол,75сая
Паркет,Тагтгүй,1985,Байхгүй,Мод,5,Бүргэд,45.0м²,1,Лизинггүй,Баянгол,3,Төмөрзам,76сая
Паркет,1тагттай,2011,Байхгүй,Модонвакум,13,Вакум,74.0м²,7,Лизинггүй,Чингэлтэй,4,"40,50мянгат",257сая
Паркет,1тагттай,1980,Байхгүй,Вакум,4,Бүргэд,18.0м²,3,Лизинггүй,Чингэлтэй,2,Багатойрог,85сая
Паркет,1тагттай,1980,Байгаа,Вакум,6,Бүргэд,39.0м²,5,Лизинггүй,Баянзүрх,4,15-рхороолол,100сая
Паркет,1тагттай,1999,Байхгүй,Вакум,12,Бүргэд,56.0м²,6,Банкнылизингтэй,СонгиноХайрхан,3,1-рхороолол,85сая
Паркет,1тагттай,2015,Байгаа,Вакум,15,Бүргэд,76.72м²,3,Банкнылизингтэй,Баянгол,3,Бусад,150сая
Паркет,2тагттай,2010,Байхгүй,Вакум,6,Бүргэд,53.0м²,4,Лизинггүй,Баянгол,3,"3,4хороолол",80сая
Паркет,1тагттай,2013,Байхгүй,Вакум,16,Бүргэд,43.0м²,2,Банкнылизингтэй,Баянгол,3,10-рхороолол,72сая
Паркет,1тагттай,2010,Байхгүй,Модонвакум,6,Бүргэд,54.6м²,4,Лизинггүй,Хан-Уул,3,Нарханхотхон,127сая
Паркет,1тагттай,2017,Байхгүй,Вакум,10,Бүргэд,40.0м²,5,Лизинггүй,Сүхбаатар,2,Баруун4зам,110сая
Паркет,Тагтгүй,1986,Байхгүй,Вакум,6,Бүргэд,75.0м²,1,Лизинггүй,Баянгол,4,Төмөрзам,120сая
Паркет,1тагттай,1995,Байхгүй,Вакум,5,Төмөр,58.0м²,4,Лизинггүй,СонгиноХайрхан,4,21-рхороолол,63сая
Паркет,1тагттай,2016,Байхгүй,Вакум,9,Бүргэд,92.0м²,4,Лизинггүй,Хан-Уул,4,Өгөөмөрзахынзүүн,160сая
Паркет,Тагтгүй,2021,Байхгүй,Вакум,16,Бүргэд,37.17м²,2,Лизинггүй,Хан-Уул,2,Бусад,"74,34сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,15,Бүргэд,91.0м²,11,Лизинггүй,Баянзүрх,3,Сансар,192сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,54.88м²,16,Лизинггүй,Хан-Уул,3,Бусад,"109,76сая"
Паркет,2тагттай,1995,Байхгүй,Вакум,9,Бүргэд,110.0м²,1,Лизинггүй,СонгиноХайрхан,5,1-рхороолол,180сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,68.0м²,9,Лизинггүй,Хан-Уул,4,Яармаг,116сая
Паркет,Тагтгүй,2020,Байхгүй,Вакум,10,Төмөр,168.0м²,1,Лизинггүй,Хан-Уул,5,Яармаг,430сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,55.2м²,2,Лизинггүй,Хан-Уул,3,Хүннү,187сая
Паркет,1тагттай,2020,Байхгүй,Вакум,15,Бүргэд,48.0м²,4,Лизинггүй,Сүхбаатар,3,Дөлгөөннуур,"88,8сая"
Паркет,1тагттай,2020,Байгаа,Вакум,16,Бүргэд,112.45м²,10,Лизинггүй,Баянзүрх,4,Бусад,371сая
Паркет,1тагттай,2010,Байгаа,Вакум,5,Бүргэд,116.0м²,3,Лизинггүй,Хан-Уул,4,Marshalltown,265сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,40.0м²,8,Лизинггүй,Баянзүрх,4,13-рхороолол,130сая
Паркет,1тагттай,2007,Байхгүй,Вакум,6,Бүргэд,45.0м²,3,Лизинггүй,Баянзүрх,2,13-рхороолол,85сая
Паркет,1тагттай,1990,Байхгүй,Вакум,5,Бүргэд,40.0м²,3,Хувьлизингтэй,Баянзүрх,3,16-рхороолол,60сая
Паркет,1тагттай,2020,Байхгүй,Төмөрвакум,9,Бүргэд,45.0м²,9,Лизинггүй,СонгиноХайрхан,3,21-рхороолол,"1,85сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,89.0м²,10,Лизинггүй,Баянгол,4,Нарныхороолол,"2,25сая"
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,56.0м²,8,Хувьлизингтэй,Хан-Уул,2,Яармаг,"2,3сая"
Паркет,1тагттай,1980,Байхгүй,Вакум,9,Төмөрвакум,100.0м²,6,Лизинггүй,Баянзүрх,4,Бусад,190сая
Ламинат,1тагттай,2021,Байхгүй,Модонвакум,16,Бүргэд,64.43м²,9,Лизинггүй,Хан-Уул,4,Нисэх,"148,19сая"
Ламинат,Тагтгүй,2017,Байхгүй,Вакум,16,Бүргэд,63.33м²,10,Хувьлизингтэй,Баянзүрх,1,Офицер,113сая
Ламинат,1тагттай,2015,Байхгүй,Модонвакум,14,Бүргэд,140.7м²,6,Банкнылизингтэй,Хан-Уул,5,RiverGarden,465сая
Паркет,1тагттай,2018,Байхгүй,Вакум,10,Бүргэд,80.0м²,2,Лизинггүй,Хан-Уул,3,Хүннү,"2,5сая"
Паркет,2тагттай,2010,Байгаа,Вакум,10,Төмөрвакум,150.0м²,4,Лизинггүй,Баянзүрх,5,Сансар,360сая
Чулуу,Тагтгүй,2020,Байхгүй,Вакум,16,Төмөрвакум,148.0м²,12,Лизинггүй,Хан-Уул,4,Зайсан,"695,6сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,20,Бүргэд,56.0м²,6,Лизинггүй,Хан-Уул,3,120мянгат,"152,96сая"
